,Node degree,Betweenness centrality,Eigenvector centrality,Closeness centrality,Betweenness/Node degree
KCNA5,39,8.442301154329596e-05,0.002877727436590148,0.3943862987630828,2.1646926036742553e-06
NBR1,37,2.749188522549314e-05,0.0042876320243703265,0.41387918122815776,7.43023925013328e-07
CHRND,11,2.028907112187692e-05,0.00038645266591136096,0.35291613452532994,1.84446101107972e-06
ZNF232,14,1.346798370925155e-05,0.00045968460670897903,0.34861227922624055,9.619988363751107e-07
CCDC120,29,5.557045503594524e-05,0.0025852539680100936,0.406339351360183,1.9162225874463875e-06
TMEM9B,16,1.7249479168886668e-05,0.000787514888618571,0.36476972719272516,1.0780924480554167e-06
ARNTL2,10,4.534892373557797e-06,0.0012023935580150118,0.37053039332538734,4.5348923735577973e-07
FAM221B,4,4.424672830874496e-07,0.00010207026707268816,0.3276248188644447,1.106168207718624e-07
DOK2,36,4.7508529705908605e-05,0.0021457826334627442,0.39193128989047354,1.3196813807196835e-06
C3AR1,32,6.087187825310151e-05,0.0009276458342430608,0.36245718866137144,1.9022461954094222e-06
PROZ,16,1.0515818907181981e-05,0.0009206283165388555,0.35462712106088695,6.572386816988738e-07
ITPR3,35,7.628382482404641e-05,0.0048072123638373725,0.43244653103808034,2.1795378521156117e-06
PCDHGB4,19,3.9108408042403535e-05,0.000506971580994966,0.34788082249265634,2.0583372653896595e-06
IL20RA,21,1.2001650819975642e-05,0.0010676163103643312,0.37328330206378985,5.71507181903602e-07
YBEY,24,2.378531700661246e-05,0.0018190384403288496,0.38106182486784645,9.910548752755193e-07
LMAN2L,15,3.019003078099633e-05,0.0008118105033812196,0.36498385676548284,2.012668718733089e-06
TXNIP,108,0.0001335709881663397,0.011894697026177466,0.45189424911420006,1.2367684089475899e-06
PCDHGA5,14,1.1427475016704921e-05,0.00038469318117621343,0.3421378456458935,8.162482154789229e-07
CDH13,20,1.865840788249034e-05,0.0012817340720539627,0.36951192333407623,9.32920394124517e-07
ZNF692,13,1.768799446553717e-06,0.0007784431539542826,0.34517696044413604,1.3606149588874748e-07
DUS4L,4,1.1683230760602784e-06,0.0002984782618182885,0.351072840203275,2.920807690150696e-07
NPPA,28,3.734840695967427e-05,0.0009890408852740167,0.36187704619861766,1.333871677131224e-06
DDX31,65,0.0001951504337239484,0.007325850818952644,0.42166836215666326,3.0023143649838216e-06
C1D,28,4.0068121763465437e-05,0.0012942861755409656,0.3717210970779463,1.431004348695194e-06
SLC22A6,14,3.3818932198009953e-05,0.0005066703116093595,0.36192970967037763,2.415638014143568e-06
FGR,36,1.3488586587986431e-05,0.004207911235660276,0.41026064005278784,3.7468296077740086e-07
NGB,10,4.207945208453087e-06,0.000545925140653059,0.3556413556413556,4.207945208453087e-07
PTGES2,29,9.413703357217901e-05,0.002975127633203829,0.4061734443900049,3.246104605937207e-06
FGF8,55,8.997069142484023e-05,0.003934368477427611,0.3825271091286626,1.6358307531789132e-06
LAMP3,25,3.329241793225686e-05,0.000822348632154978,0.3607223148886794,1.3316967172902745e-06
DEFB121,5,3.1942960555385493e-06,0.00020265159089882036,0.33213141025641024,6.388592111077099e-07
ZNF764,18,1.1597867372067043e-05,0.00178714711530969,0.3900564617314931,6.443259651148357e-07
TMEM192,10,9.783212425394889e-06,0.0002018821311982487,0.33779286926994906,9.783212425394888e-07
TTF1,25,2.0319754552011865e-05,0.0033719341925318607,0.4073710073710074,8.127901820804746e-07
PDGFB,44,0.0001808265973702693,0.003074302777786696,0.3967456329265375,4.1096953947788475e-06
CDX1,28,1.2025120500024165e-05,0.0016281871265342114,0.35414738341046637,4.294685892865773e-07
SLC39A8,10,1.008744747978456e-05,0.0005765489340713903,0.36621999705492564,1.008744747978456e-06
TMEM184B,4,1.4999134850612357e-06,0.00015363382656788412,0.33085007316748705,3.7497837126530894e-07
ANKRD13A,23,2.744626947008448e-05,0.003310654186612767,0.42120416631382845,1.1933160639167164e-06
PCDHGC3,15,2.375793035633818e-05,0.0017485204195197854,0.41616465863453816,1.5838620237558786e-06
ZNF785,31,3.583677669039713e-05,0.0016006095958786438,0.3775905260760647,1.1560250545289397e-06
REPS1,35,2.678628160489696e-05,0.0027584514000599013,0.4054450603195305,7.653223315684846e-07
ZNF133,17,1.1677310387393193e-05,0.0015486907232412832,0.3842410196987254,6.86900611023129e-07
TRIB2,20,6.0447482888374285e-05,0.0020471608185867744,0.39608217869087436,3.022374144418714e-06
WDR46,57,2.6328348398660378e-05,0.0072633020421428475,0.41432736359850064,4.6190084909930486e-07
MPP2,20,1.7983926207042954e-05,0.0019463262123361558,0.38129551552318897,8.991963103521477e-07
ZNF2,34,1.2667699956558252e-05,0.003148058377656206,0.3775905260760647,3.725794104870074e-07
MAP7D2,19,1.0788513516490844e-05,0.001707154827604531,0.3880480574192542,5.678165008679391e-07
LAMB2,18,3.908052397721617e-05,0.002289840515904383,0.40275303643724697,2.1711402209564536e-06
ZNF512,63,3.2529204884884625e-05,0.009315167286527551,0.426440329218107,5.163365854743591e-07
SLC38A10,6,3.606409423000389e-06,0.0003347516815889978,0.3419261703444009,6.010682371667315e-07
ZNF550,11,3.5782566231546754e-06,0.00089639154885952,0.3632247699722506,3.2529605665042503e-07
MMAB,12,2.6178988453381177e-06,0.0010875803606009034,0.3631717289719626,2.181582371115098e-07
JUNB,54,6.919824338428996e-05,0.004539522916790843,0.4116527352478689,1.2814489515609253e-06
BTD,5,3.1607876068015037e-07,0.0008383003936887563,0.361666545480986,6.321575213603008e-08
FAM91A1,25,1.800874860675571e-05,0.0037545444319054574,0.4178427419354839,7.203499442702284e-07
TMEM223,12,6.5120539374911325e-06,0.0007493635480486083,0.360225955967555,5.426711614575944e-07
PCDHB11,17,1.8541964281613323e-05,0.0008935333937850372,0.3668141592920354,1.090703781271372e-06
FCF1,44,0.00017863350471673147,0.003531910327025092,0.41226688769167014,4.0598523799257156e-06
NTRK3,39,0.00013864978911145732,0.003785541182917779,0.43297353760445684,3.555122797729675e-06
PLEKHG4,7,4.806741861345472e-06,0.0007087919568554048,0.3695393759286776,6.866774087636389e-07
TIGD5,13,1.4033150761484462e-05,0.0002888101348682125,0.35533647663951995,1.0794731354988048e-06
SGPP1,13,2.255652631554016e-05,0.0009233810011926976,0.37471749284315203,1.7351174088877047e-06
TGM5,9,5.556382351825626e-06,0.0007921729720611486,0.3744072261949567,6.17375816869514e-07
TRIB1,20,2.1111144785693246e-05,0.0008558126540301362,0.36727460680794505,1.0555572392846623e-06
CLSTN1,17,2.4722808499285202e-05,0.0019048834316753133,0.4103621813381734,1.4542828528991295e-06
DENND6A,10,1.1341760684062174e-05,0.0007454822073561251,0.36584289496910855,1.1341760684062174e-06
TOB1,31,2.1136300487559164e-05,0.0040875615735729365,0.4174569869911876,6.81816144759973e-07
PXMP2,9,1.3504541260401097e-05,0.0007888649441181343,0.37859643781397473,1.5005045844890107e-06
TMEM186,5,1.537570858594427e-06,6.630089177769902e-05,0.32644221303406185,3.075141717188854e-07
FBXO4,21,6.458123410328082e-06,0.002893008512342915,0.39961436490720653,3.0752968620609913e-07
PPAN,83,6.30328356588008e-05,0.012815927889188521,0.44087927672398514,7.594317549253108e-07
GOLM1,31,3.7370132864384035e-05,0.002747135544762433,0.4099225317290259,1.205488156915614e-06
BHLHA15,29,7.134729998935645e-06,0.0031947418399269067,0.3632778264680105,2.460251723770912e-07
RAB30,17,7.537613785304246e-06,0.0012006369069195184,0.367953839325344,4.433890461943674e-07
NPB,13,2.053005352745127e-05,0.0010619591262809606,0.3661121742970705,1.5792348867270206e-06
FGF3,25,7.06773304069347e-06,0.0019780490584387833,0.3604609029639829,2.827093216277388e-07
ACPP,24,0.00010019359875099343,0.001760784865372451,0.4023620773337648,4.174733281291393e-06
ERGIC2,19,5.001725925711807e-05,0.0018039311180123364,0.39913336543091,2.6324873293220037e-06
FUT1,3,5.796953281513046e-07,9.556983543711595e-05,0.32773275350859854,1.9323177605043486e-07
PIGU,17,5.6660249040983104e-05,0.0009409019459716295,0.3851633885705436,3.3329558259401827e-06
IFT172,27,2.1769308198048528e-05,0.0006703181815822014,0.35709670471677796,8.062706740017973e-07
TTC30B,29,3.3071445863851484e-05,0.0008801369619629592,0.3554380448763756,1.140394684960396e-06
PIK3CB,30,2.7051067063997963e-05,0.0030241334071682744,0.41377589218866984,9.017022354665987e-07
MTFP1,9,6.8026726531092595e-06,0.0006707797478127281,0.36426217502746244,7.5585251701214e-07
SERPINB4,42,0.00042896394978003563,0.003614938617015059,0.421418283487249,1.0213427375715135e-05
C1QL4,7,1.3564413874499345e-06,0.0006253370177943976,0.36584289496910855,1.9377734106427635e-07
TLR2,54,0.00036170013221564296,0.00535547597563805,0.4301279833967485,6.69815059658598e-06
PTPN6,122,0.00037677111870003914,0.008700651375364304,0.44240860980165436,3.0882878581970422e-06
STYX,54,7.007856110372784e-05,0.003662069763633613,0.4032101167315175,1.2977511315505157e-06
DUSP10,22,8.762998593682559e-06,0.0017788791044807942,0.37954979015642887,3.9831811789466175e-07
IFT27,42,7.893575200637112e-05,0.0019142470231330523,0.384984520123839,1.8794226668183598e-06
CGN,63,7.963733644410625e-05,0.00621816034909717,0.4292001035464665,1.264084705462004e-06
ESYT1,47,3.355329019514934e-05,0.007555255921339799,0.4423299244108493,7.138997913861561e-07
TTC30A,25,1.4641661553585927e-05,0.0009665100251135018,0.36404889116592254,5.85666462143437e-07
SCYL2,47,6.754193803532653e-05,0.006514183782879261,0.4411921234699308,1.4370625113899264e-06
MAGI1,61,0.00011323551672634988,0.005213996796558918,0.4330866347409665,1.8563199463336046e-06
EIF2AK1,16,2.9193469042097885e-06,0.001886423424956337,0.3773613534633184,1.8245918151311178e-07
FAM110A,33,3.448528994040776e-05,0.0018841167643462392,0.39116074237181503,1.0450087860729624e-06
DENND4C,39,1.8688113639649673e-05,0.003068453182531833,0.4079055273085124,4.791824010166583e-07
CRNN,23,3.277110271407734e-05,0.001564963067866636,0.3817637577711259,1.4248305527859712e-06
TRIP11,26,1.1811344329232203e-05,0.00209879667435913,0.401906916612799,4.542824742012386e-07
TIAM1,66,9.424568213915941e-05,0.005041119761085063,0.4353229476632242,1.4279648808963546e-06
PLEKHA7,377,0.0023111782247110615,0.036436078276234636,0.4974,6.130446219392736e-06
IFT46,24,2.0230953003711385e-05,0.000882396030391076,0.36295971978984237,8.429563751546411e-07
MTNR1B,72,0.00016124552271264736,0.004474577228149802,0.407437745740498,2.2395211487867686e-06
NACA,66,4.773358321560792e-05,0.014207495987199054,0.45822201750345465,7.232361093273928e-07
PDCD5,26,1.4882763947792202e-05,0.0030276957638749446,0.4001609010458568,5.724139979920078e-07
SUV39H2,38,8.04817723093574e-05,0.003391828294232099,0.3937618746041799,2.1179413765620367e-06
SH2D1A,27,3.786057525188448e-05,0.0023078642571880094,0.4046534331272372,1.4022435278475733e-06
ACAP1,12,4.224265755827672e-06,0.0015260874763736586,0.3830573738929534,3.520221463189727e-07
TOPBP1,52,5.0712210060757246e-05,0.005960880830686088,0.42809191840950167,9.752348088607162e-07
NPR1,9,4.0428172704097774e-06,0.0008439148631509596,0.37233325847743093,4.492019189344197e-07
IRS2,62,7.647180140768039e-05,0.007262112678761682,0.44649910233393175,1.2334161517367805e-06
MNT,15,3.277477653324628e-06,0.0018362553639998083,0.39747482819242447,2.1849851022164187e-07
ABAT,32,5.635680573537184e-05,0.0019867390420517496,0.3815002300966406,1.76115017923037e-06
ZFHX3,17,4.1873204969998076e-06,0.004246906835319607,0.4321084180349231,2.4631297041175337e-07
BAD,48,6.280422690645695e-05,0.00461932362778242,0.418792624400101,1.30842139388452e-06
BICD1,126,0.0005158158106727463,0.008093851629972483,0.4593221904146274,4.093776275180526e-06
ELK4,11,2.1402634637251515e-06,0.002063247770159715,0.40429163618629604,1.945694057931956e-07
ETV1,26,8.207325454831475e-06,0.0029038663605080424,0.3989732894842384,3.156663636473644e-07
ABLIM1,61,6.179527850414252e-05,0.008991331783334423,0.4598742603550296,1.0130373525269265e-06
MAF,22,8.431910626883304e-06,0.0022839594216207708,0.3949186184994045,3.8326866485833204e-07
MSH5,7,3.127385051507483e-06,0.0010899014924803715,0.37716105550500456,4.4676929307249755e-07
PFKFB1,12,2.1779210503681276e-06,0.001185867992333017,0.38813889972688254,1.8149342086401062e-07
TTC3,20,1.6025996374592536e-05,0.0028363057150049844,0.4202433254477864,8.012998187296268e-07
SYNJ2,16,5.142577144864336e-06,0.00156052480616158,0.3910377358490566,3.21411071554021e-07
SDC3,20,8.930925612370658e-06,0.001531461554338093,0.3790580704160951,4.465462806185329e-07
GREB1,23,1.5197642613706488e-05,0.0030025459933193444,0.42038539553752535,6.607670701611517e-07
SHANK2,29,4.02504281096007e-05,0.00391730691198919,0.4397877984084881,1.3879457968827828e-06
DAAM1,21,2.3034856303888826e-05,0.0020540551086973744,0.4061071195297191,1.0968979192328013e-06
SIPA1L3,35,9.982360491788419e-06,0.005787096997451673,0.43905022508606234,2.852102997653834e-07
COBL,33,7.140680585042461e-06,0.00489519724503192,0.43072393488049876,2.1638426015280186e-07
SH2B1,19,4.462500861862442e-06,0.0023752960212466228,0.4090796940537873,2.3486846641381274e-07
ANKRD17,38,8.521703026264701e-05,0.00568753977094604,0.43369081872874704,2.242553427964395e-06
EHF,7,2.6343586910848777e-06,0.001081435077757749,0.3764759309718438,3.7633695586926826e-07
OSTF1,29,4.968348253966983e-05,0.0030747130644687933,0.42367972742759796,1.7132235358506838e-06
RIN2,11,7.432903582132362e-07,0.00174185237285531,0.40817331363860165,6.757185074665784e-08
VEZT,21,3.368772427429512e-05,0.0019354639737050906,0.4063061591243261,1.6041773463950056e-06
KIDINS220,39,6.147200387331218e-05,0.004640384702906026,0.4336152035567954,1.576205227520825e-06
LRRC7,17,1.1831696748104738e-05,0.0016784513273027126,0.3929530731553168,6.959821616532199e-07
PLEKHA2,36,2.00309449286342e-05,0.004853512079450534,0.43139635732870774,5.564151369065055e-07
LMBR1,9,1.100098416123832e-05,0.0009585634789599037,0.37721826179281054,1.2223315734709245e-06
CLMN,8,1.1070936513977954e-06,0.0015329615815107965,0.3995822622107969,1.3838670642472442e-07
SRCIN1,11,3.436103607940431e-06,0.0015233069169033843,0.4013879922530665,3.123730552673119e-07
HPS3,9,8.35547455964147e-06,0.0011912793760788997,0.3906384983900102,9.283860621823856e-07
PPP1R9B,41,4.0263128782532677e-05,0.006222181630260471,0.44064493267186394,9.820275312812847e-07
TANC1,21,2.7850728191030586e-05,0.0034738813689566294,0.4272828794777081,1.3262251519538374e-06
FNIP1,24,3.2211670597457683e-06,0.0035518921531776135,0.40757128810226156,1.3421529415607368e-07
THEM4,21,6.0213910447242595e-05,0.0012127109763750696,0.3723890095081231,2.867329068916314e-06
FAM117B,16,2.254143787371765e-05,0.001888788546658084,0.40534593757639964,1.4088398671073532e-06
MAGI3,18,1.8009538362131608e-05,0.0012715960627840907,0.38358911081977326,1.0005299090073115e-06
RASSF3,19,1.0351771037190642e-05,0.0021882915709019388,0.405279882669274,5.448300545889812e-07
FRS2,63,5.5555365665399686e-05,0.007210760552487125,0.4456989247311828,8.818312010380903e-07
ALOX12B,14,2.5477432875524186e-05,0.002151163924526645,0.40057985020536363,1.8198166339660134e-06
PGAM2,15,8.622407832055067e-06,0.0024621863955666757,0.39916539603563117,5.748271888036711e-07
FHL1,56,5.731894136403242e-05,0.0065408106611175455,0.4342966908233651,1.0235525243577219e-06
TGM3,37,6.032263059547689e-05,0.004934288970981015,0.41384474581911973,1.6303413674453213e-06
CDH3,13,6.651657209021195e-07,0.0015586188022537683,0.3780784432958346,5.116659391554765e-08
SH3BP1,19,4.231962861609443e-06,0.0010886277611624213,0.3715544931650108,2.2273488745312856e-07
RUNX3,34,1.884829620161321e-05,0.004101238117044523,0.41381031613976704,5.543616529886239e-07
KLHL25,7,7.758556001139444e-07,0.0012570158938378156,0.3665168373738118,1.1083651430199206e-07
AKT1S1,24,6.561421439646719e-06,0.0032452808371874996,0.41724687526214244,2.7339255998527995e-07
LCP2,43,4.501076653026571e-05,0.004080656534902405,0.42259983007646557,1.0467620123317607e-06
CASP14,36,4.521336339878887e-05,0.005405310430879357,0.42074099137201826,1.2559267610774687e-06
SBSN,20,2.635560349016539e-05,0.00313969640431972,0.39932562620423895,1.3177801745082695e-06
DHRS2,32,5.239501416510614e-05,0.00489160332173744,0.4293482952093224,1.637344192659567e-06
MNDA,77,7.006979080884873e-05,0.006864850204555431,0.41336325105958616,9.099972832318016e-07
EPHA3,25,3.927384510850235e-05,0.002062064430861907,0.4036027263875365,1.5709538043400941e-06
PLEKHA1,14,3.771904841494315e-06,0.0014690928035991598,0.39507545671167593,2.694217743924511e-07
KLF4,28,1.0141463652322836e-05,0.004260370414890083,0.4194282823172274,3.621951304401013e-07
CLIP3,8,9.86953411207077e-07,0.0008248309127273911,0.3612987578993245,1.2336917640088463e-07
TMEM246,5,2.312272239448883e-06,0.00019812910879068863,0.33633105686659004,4.624544478897766e-07
AKT3,30,2.2100211966951765e-05,0.0026421420881480016,0.390607821580022,7.366737322317255e-07
ATF5,16,1.2816151720438612e-05,0.0007323780006556591,0.35975697960364533,8.010094825274132e-07
AKAP8,66,0.00010277591965659056,0.011791787417904345,0.4468199784405318,1.5572109038877358e-06
ZNF518A,15,1.7912769142715783e-05,0.0014885108877986386,0.37319927971188477,1.1941846095143854e-06
SIK3,22,4.466901480443686e-06,0.0031827721186942328,0.4117890553853796,2.030409763838039e-07
MORC4,11,1.5120409969264257e-06,0.0013705211179941463,0.37721826179281054,1.3745827244785688e-07
ZFP36L1,18,6.205931794119235e-06,0.0022217388730880047,0.4045876037091264,3.4477398856217973e-07
BRAP,36,3.459756848201882e-05,0.003821522987920642,0.4170020120724346,9.610435689449672e-07
SMG5,16,5.419998625289864e-06,0.002554503743914526,0.40975368646511245,3.387499140806165e-07
STIM2,15,1.2796021466579713e-05,0.0011413395007349172,0.38196897557978804,8.530680977719809e-07
STK11IP,15,2.1214700027898787e-05,0.001981775159164442,0.40827382418123614,1.4143133351932524e-06
RABL3,25,2.1079180857280923e-05,0.002335726724905096,0.4208477874608681,8.431672342912369e-07
FAM193B,13,2.1591990496608905e-06,0.0017029857583863049,0.39567257974703685,1.6609223458929928e-07
MTBP,8,2.1278712157188547e-06,0.0010157763478430156,0.38173445894090563,2.6598390196485684e-07
FAM171A2,14,3.323356412643177e-05,0.0008323089170135718,0.3725005616715345,2.3738260090308407e-06
MFN2,22,2.0749667893693992e-05,0.0030926374873299733,0.4129857190302225,9.43166722440636e-07
SIVA1,26,4.49805110440812e-05,0.0022924201673666543,0.40817331363860165,1.7300196555415846e-06
IGHG4,5,2.302101704368407e-07,0.000710026724873365,0.3525909123130361,4.604203408736814e-08
PHOSPHO1,53,3.259758371926756e-05,0.004590748853082423,0.3804206500956023,6.150487494201427e-07
PHACTR3,19,1.9203086403313183e-06,0.0031280150687025537,0.3883813539470602,1.0106887580691148e-07
TRAPPC5,13,1.2760092853609946e-05,0.001541932760238205,0.38783625730994153,9.81545604123842e-07
PLCG2,51,9.321417947475288e-05,0.004833438011177748,0.43233376792698824,1.82772900930888e-06
SCEL,15,1.6967420629575762e-05,0.0011664492497158202,0.38744352702913226,1.1311613753050507e-06
BMX,29,1.3093580393947114e-05,0.003257225110250642,0.4167225201072386,4.515027722050729e-07
ZBTB17,29,1.647519914591844e-05,0.00432525898985309,0.418651628650787,5.681103153764978e-07
PELI1,28,1.872966031385002e-05,0.0025010727455289216,0.3925808997632202,6.689164397803578e-07
LAD1,11,3.1736163795366333e-06,0.002523913671152472,0.41805345436207764,2.8851057995787575e-07
IGFBP4,10,9.662405597600545e-06,0.00097856553762787,0.3543239777746118,9.662405597600545e-07
PPP1R12B,18,5.4919716661441926e-06,0.0027731869580135443,0.3983980776932319,3.051095370080107e-07
DHX33,20,7.3605012531430455e-06,0.003682431055095163,0.4196405973171349,3.680250626571523e-07
MIS12,21,1.0159645552679062e-05,0.0018723807989132395,0.3904545097731376,4.837926453656697e-07
FBXO27,12,3.040028769278987e-06,0.0019526202494175788,0.3817051646074745,2.533357307732489e-07
SCAF1,28,1.3871311498698992e-05,0.0039010355106796272,0.4004830917874396,4.954039820963926e-07
ADAMTS1,9,8.807832082690978e-06,0.0001841124395522215,0.338137321549966,9.786480091878865e-07
AXL,33,1.918020676571519e-05,0.0035481699169918083,0.41526131240607783,5.812183868398542e-07
EGLN1,30,1.9268777153954782e-05,0.003383700586266896,0.42010135135135135,6.422925717984927e-07
IER3,16,1.0922797776928575e-05,0.0014877339879011625,0.3869311551925321,6.82674861058036e-07
KRT14,73,5.463167236204245e-05,0.013680993936036117,0.4421726375677838,7.483790734526363e-07
HIST3H2BB,20,1.3229392058874746e-06,0.004194330858977222,0.3895066562255286,6.614696029437373e-08
PDAP1,29,1.911666322741393e-05,0.00522332201689167,0.44229059221056377,6.591952837039287e-07
CCDC51,22,2.039802615672391e-05,0.0018149998110538485,0.3798976552356221,9.271830071238141e-07
PPP1R13L,29,1.1568578182386457e-05,0.00461029385098093,0.4309851832596829,3.9891648904780887e-07
S100A11,32,1.4361833087956302e-05,0.0051230304328705855,0.43068663953589054,4.488072839986344e-07
PDK3,34,3.9790855521257586e-05,0.005218508852086849,0.4294965892409982,1.170319280036988e-06
AXIN1,116,0.0002782716342249482,0.010525607565880717,0.45983174632522883,2.3988933984909327e-06
GNA12,29,2.7614783369453883e-05,0.0026519781639350233,0.4148803069480357,9.522339092915132e-07
RALGDS,26,3.021271378248582e-05,0.0027090727326457872,0.41822921045993444,1.1620274531725315e-06
COG7,27,3.499514451238811e-05,0.0020201894275279774,0.3976019184652278,1.296116463421782e-06
MERTK,15,2.1563505591826124e-06,0.0018710069131770905,0.38471652873385415,1.437567039455075e-07
ZNF696,8,1.1023219718301356e-05,0.0006668747237528157,0.367790594498669,1.3779024647876695e-06
ZNF691,3,3.360416726717931e-08,0.0006618907089383902,0.3635433416167227,1.120138908905977e-08
ZNF664,4,5.352342881180266e-06,0.000570053526947851,0.3637028370868675,1.3380857202950665e-06
ZNF646,8,3.423122575873115e-06,0.0006697882892927232,0.3624836029733275,4.2789032198413937e-07
VMP1,14,2.172151062831116e-05,0.0016638966092408327,0.404916965157929,1.5515364734507972e-06
PPP2R5C,31,2.3558891662340467e-05,0.004442318811678047,0.43555166374781085,7.599642471722731e-07
PKMYT1,21,2.1147579833431112e-05,0.001676918793816723,0.39567257974703685,1.0070276111157673e-06
NR4A3,6,1.2452291649283427e-05,0.0010330541347832861,0.36830803406145873,2.075381941547238e-06
NAA25,9,1.2508784888373046e-06,0.0023161665633766367,0.42191873780642974,1.3898649875970052e-07
FLG,28,5.563794777171387e-05,0.0036018314125944085,0.4032428050263478,1.987069563275495e-06
DHFR,22,3.169504215553414e-05,0.0037832792612824233,0.4349042581096441,1.4406837343424608e-06
DDR2,13,2.617368620842657e-06,0.002697919958315624,0.42560109523402073,2.0133604775712745e-07
CTSC,12,3.65279663638497e-06,0.0010949740946360055,0.37194346818215807,3.0439971969874753e-07
BMP2K,41,1.879812478533034e-05,0.005316109796311243,0.43031404100700754,4.584908484226912e-07
IGH,3,4.1515633032137165e-07,0.0001237813781944463,0.32936034962256655,1.383854434404572e-07
HERC1,30,1.8650742566347783e-05,0.0033323302737604406,0.40840791526397896,6.216914188782595e-07
KCNAB3,7,2.6305997846120354e-06,0.0007252881809410109,0.36741025262224847,3.757999692302908e-07
SHE,6,5.1679171068187364e-05,0.0008999502019009395,0.37585008311923834,8.613195178031227e-06
ZFYVE16,20,8.34138375108056e-06,0.0027344859649253016,0.4201368358814089,4.17069187554028e-07
ARHGEF12,30,6.986376474526727e-05,0.003755964709203177,0.42960787700811887,2.3287921581755757e-06
INSM1,8,4.624532669770932e-07,0.0012781705904176461,0.37802097583219335,5.780665837213665e-08
ASCC1,26,3.2028193583084694e-05,0.0033158685315715086,0.4193929173693086,1.2318535993494114e-06
ELK1,40,3.281592641238298e-05,0.004330380577980243,0.43072393488049876,8.203981603095746e-07
SH2D2A,34,5.8922020649455306e-05,0.0025177701236307167,0.4026226323457989,1.7330006073369209e-06
FAM126B,9,1.106555007225981e-06,0.0017268916200847966,0.41686221924237343,1.2295055635844235e-07
LRRK1,67,9.532896160197694e-05,0.006794626034942388,0.4266232095376962,1.4228203224175663e-06
ZNF185,7,9.824992476607383e-07,0.0018224959265396052,0.4016148566814695,1.4035703538010546e-07
STON2,43,1.8054551411252884e-05,0.005331589655888435,0.4249829118250171,4.19873288633788e-07
ERMP1,8,1.3820434216885893e-05,0.001366603616939669,0.401744608674582,1.7275542771107367e-06
CSRP1,25,7.3883862414836505e-06,0.003919477467932511,0.42908902691511386,2.9553544965934603e-07
PPL,44,0.00016089496004540873,0.0042687188262319,0.4340314136125654,3.656703637395653e-06
ASPRV1,10,9.815600465469544e-06,0.0016437067022585866,0.386660447761194,9.815600465469543e-07
SEMG1,16,1.1197329060202473e-05,0.0021545350951875444,0.3987813677543494,6.998330662626546e-07
NCCRP1,24,7.402679253414722e-05,0.0032775063026052416,0.421418283487249,3.0844496889228008e-06
FGA,27,2.7728727824527422e-05,0.0021265160973455784,0.4099225317290259,1.0269899194269415e-06
NFATC3,17,4.087859799476674e-06,0.002570786399747521,0.41053152855727965,2.4046234114568675e-07
TYSND1,10,1.8189876115312698e-06,0.0014099921119083221,0.38968975242870574,1.8189876115312697e-07
TMEM199,19,6.248500435138153e-05,0.001981142151718067,0.41223272003978123,3.2886844395463963e-06
SHOC2,19,5.6347438543508974e-06,0.004054835888018742,0.43823788546255504,2.9656546601846826e-07
SMOC1,15,1.8218005203699207e-05,0.0015822416261431539,0.4000965250965251,1.2145336802466138e-06
SP110,13,6.623611106597851e-06,0.001249975643131518,0.3832639852057328,5.095085466613731e-07
ECM1,21,7.738664243698235e-05,0.002328774425465587,0.4132602193419741,3.6850782112848736e-06
S100A14,18,1.58932821562203e-05,0.0023843245435448174,0.4090796940537873,8.829601197900166e-07
PEAK1,24,2.2827983806566835e-05,0.003534804023737061,0.4273930228561609,9.511659919402848e-07
DGKZ,20,4.2901372579391345e-05,0.0024364809429969674,0.4201723264064876,2.1450686289695674e-06
ARHGAP32,46,6.157753787304803e-05,0.0061784104217280575,0.4537907125262294,1.3386421276749572e-06
MYADM,14,2.6250718252266888e-05,0.00169652476929805,0.4076046873719577,1.8750513037333492e-06
PALM3,5,2.2134221321991015e-06,0.0010338757355508273,0.3830278761743416,4.4268442643982033e-07
NEUROD1,15,5.2790875480455705e-06,0.0008147438323318479,0.36061770463278475,3.519391698697047e-07
LCK,135,0.0004624513143813047,0.010164037551950065,0.4584331797235023,3.425565291713368e-06
DHX29,19,9.461042338933481e-06,0.004070353622040202,0.41381031613976704,4.979495967859727e-07
IL1RAP,21,2.3747548215108358e-05,0.0011391478602765053,0.37255636281926446,1.130835629290874e-06
PTPRZ1,17,2.8999072532146855e-06,0.0013980764271744963,0.3723890095081231,1.7058277960086384e-07
PLA2G16,4,1.341586986875778e-06,0.0004245476656287356,0.35910764565735326,3.353967467189445e-07
CHN1,13,2.433808439824172e-06,0.0013965967161938592,0.3862700939659859,1.872160338326286e-07
ELP4,13,4.939703595778655e-06,0.0019309193950572347,0.3972843450479233,3.799771996752812e-07
ITGAE,5,1.6084898105251367e-06,0.0010084317737119252,0.38039155705108596,3.2169796210502737e-07
ARHGAP5,16,8.884201674765617e-06,0.0017277203437255071,0.38735300989019544,5.552626046728511e-07
OTC,4,1.37260213647172e-06,0.00021258513116233286,0.3335568669527897,3.4315053411793e-07
PGF,7,4.11338970052691e-06,0.00018206630269914034,0.33476914793377305,5.876271000752729e-07
CCDC87,13,2.03854337461282e-06,0.002257827399338673,0.3966823510646782,1.5681102881637076e-07
PTGER1,4,9.61076277499659e-07,0.00026801164553404367,0.33931373217818406,2.4026906937491476e-07
